doi,target_formula,paragraph_string,synthesis_type,n_precursors,precursor_formulas,precursor_elements,n_operations,temperatures_C,times_h,precursor_count,precursor_diversity,n_steps,max_temperature_C,total_time_h,complexity_index,formula,band_gap,formation_energy_per_atom,energy_above_hull,density,volume
10.1103/PhysRevB.91.094304,PbWO4,"Polycrystalline samples of the AWO4 (A=Ba,Sr, and  <...> type PbWO4 was confirmed from the powder XRD data.",solid-state,2,"['WO3', 'Pb(NO3)2']","['N', 'O', 'Pb', 'W']",14,"[500.0, 200.0, 700.0, 900.0, 1200.0, 900.0, 1200.0]","[24.0, 24.0, 24.0]",2.0,4.0,14.0,1200.0,72.0,0.2649726425807163,PbWO4,2.9475000000000002,-2.054140709166665,0.0,8.319423278519203,363.298121168032
10.1103/PhysRevB.88.235105,GdCoO3,We have prepared polycrystalline samples of GdCoO3 <...>  pellets were sintered in air at 1100 °C for 24 h.,solid-state,2,"['Gd2O3', 'Co3O4']","['Co', 'Gd', 'O']",12,"[1100.0, 1100.0, 60.0, 95.0, 140.0, 1100.0]","[24.0, 1.0, 24.0]",2.0,3.0,12.0,1100.0,49.0,-0.14731678687110766,GdCoO3,0.0,-2.329470012999999,0.233212029714287,7.98549583486763,54.93503924339065
10.1103/PhysRevB.89.184421,NaFeO2,Powder samples of α-NaFeO2 were prepared by solid  <...> riments and included in the refinement procedures.,solid-state,2,"['Fe2O3', 'Na2CO3']","['C', 'Fe', 'Na', 'O']",2,[300.0],[],2.0,4.0,2.0,300.0,,,NaFeO2,1.9918999999999991,-1.797874432844827,0.0,4.371676734888313,42.09905783092161
10.1103/PhysRevB.88.024403,Co10Ge3O16,Polycrystalline pellets of Co10Ge3O16 were prepare <...> ed insulating behavior of. brown-colored material.,solid-state,2,"['GeO2', 'Co3O4']","['Co', 'Ge', 'O']",5,[1000.0],[],2.0,3.0,5.0,1000.0,,,Co10Ge3O16,1.442299999999999,-1.542332138448275,0.007516340862069,6.000196469245555,294.2496080733479
10.1103/PhysRevB.94.144437,La2CuIrO6,The polycrystalline sample of La2CuIrO6 was synthe <...> od using FullProf in the WinPlotR program package.,solid-state,3,"['CuO', 'IrO2', 'La2O3']","['Cu', 'Ir', 'La', 'O']",7,"[900.0, 900.0, 150.0, 1150.0, 1100.0, 1000.0]",[],3.0,4.0,7.0,1150.0,,,La2CuIrO6,0.0,-2.488256738,0.032022432083333004,8.15599055904317,256.3578604400175
10.1103/PhysRevB.94.024408,Eu2Ir2O7,"For x-ray powder diffraction experiments,. polycry <...> ith. composition of Eu1.97Ir2.03O7 [x = 0.015(6)].",solid-state,2,"['IrO2', 'Eu2O3']","['Eu', 'Ir', 'O']",5,[1000.0],[100.0],2.0,3.0,5.0,1000.0,100.0,-0.4690975830361199,Eu2Ir2O7,0.0,-2.213915576363638,0.039831681363628,9.62835360892315,276.06493241510054
10.1016/S0022-3697(00)00078-0,LaGaO3,LaGaO3 was prepared by solid state reaction of La2 <...> d mixture was heated for 3 days at 1350 °C in air.,solid-state,2,"['La2O3', 'Ga2O3']","['Ga', 'La', 'O']",2,[1350.0],[72.0],2.0,3.0,2.0,1350.0,72.0,-0.5429715577527711,LaGaO3,3.3483,-3.0979300295,0.03254940314286,6.9637120671375285,244.776697806021
10.1016/j.jpcs.2008.03.029,CaMnO3,Powder CaMnO3 sample was synthesized using standar <...> ed by means of X-ray diffraction characterization.,solid-state,2,"['CaCO3', 'MnO2']","['C', 'Ca', 'Mn', 'O']",7,"[1050.0, 1000.0, 900.0, 1070.0, 500.0]",[],2.0,4.0,7.0,1070.0,,,CaMnO3,0.468599999999999,-2.500438064086206,0.035074943833336,4.357036329648904,218.02043676963348
10.1016/S0022-4596(03)00386-4,CaRuO3,The synthesis of CaRuO3 was performed by a standar <...>  repelletized and the heat treatment was repeated.,solid-state,2,"['CaCO3', 'RuO2']","['C', 'Ca', 'O', 'Ru']",5,"[450.0, 1200.0]","[24.0, 48.0]",2.0,4.0,5.0,1200.0,72.0,-0.3126369723358259,CaRuO3,0.0,-2.226688614499999,0.0,5.51646773750719,227.7433091928982
10.1016/S0022-4596(02)00057-9,Sm3OsO7,The samples were prepared from chemically pure gra <...> re yielded a single phase. All products are black.,solid-state,3,"['Os', 'Sm2O3', 'O2O3']","['O', 'Os', 'Sm']",10,"[1000.0, 750.0, 950.0]",[48.0],3.0,3.0,10.0,1000.0,48.0,-0.152113050843886,Sm3OsO7,0.0,-3.134779229090907,0.0,8.390890295439636,298.1551816202899
10.1016/j.jlumin.2006.01.010,SrAl2O4,"The samples SrAl2O4:Eu and SrAl2O4:Eu,Dy have been <...> ample that serves as a standard (100% reflection).",solid-state,3,"['SrCO3', 'Eu2O3', 'Al2O3']","['Al', 'C', 'Eu', 'O', 'Sr']",6,"[1350.0, 125.0]","[2.0, 5.0]",3.0,5.0,6.0,1350.0,7.0,-0.07157710451902659,SrAl2O4,4.1419999999999995,-3.458835004642857,0.0,3.555923830251846,384.0068146842235
10.1016/j.jlumin.2006.01.264,GdNbO4,Samples were prepared through solid-state reaction <...> surements were performed at room temperature (RT).,solid-state,3,"['Nb2O5', 'Bi2O3', 'Gd2O3']","['Bi', 'Gd', 'Nb', 'O']",8,"[1200.0, 1000.0]","[8.0, 2.0]",3.0,4.0,8.0,1200.0,10.0,-0.16153913610184273,GdNbO4,0.20720000000000002,-3.529169375833331,0.0,6.783672995454353,153.80014840557192
10.1016/S0921-5107(02)00582-2,LiMn2O4,The LiMn2O4 cathode material was prepared by mixin <...> d using the Siemens Rietveld refinement procedure.,solid-state,2,"['LiOH', 'MnO2']","['H', 'Li', 'Mn', 'O']",8,"[470.0, 750.0]","[4.0, 12.0]",2.0,4.0,8.0,750.0,16.0,-0.6179334217580811,LiMn2O4,0.42689999999999906,-2.0681063427422,0.0,4.039450477596829,148.65876347556787
10.1016/S0925-4005(00)00642-0,Zn2SnO4,"To prepare Zn2SnO4, ZnO powder (Aldrich, 99.9%) an <...> between ZnO (or SnO2) and Zn2SnO4 after sintering.",solid-state,2,"['SnO2', 'ZnO']","['O', 'Sn', 'Zn']",4,[1000.0],"[12.0, 3.0]",2.0,3.0,4.0,1000.0,15.0,-0.8522729610518439,Zn2SnO4,0.8250999999999991,-1.909593755714286,0.016983739285715,6.390576451303078,162.93413001046156
10.1016/S0022-1139(00)00344-4,LiMn2O4,"The spinels LiMn2O4, LiAlyMn2-yO4 and LiAlyMn2-yO4 <...> llowed by slow cooling at a rate of 0.50 °C min-1.",solid-state,2,"['LiOH', 'MnO2']","['H', 'Li', 'Mn', 'O']",4,"[500.0, 750.0]","[6.0, 48.0]",2.0,4.0,4.0,750.0,54.0,-0.7320385918980488,LiMn2O4,0.42689999999999906,-2.0681063427422,0.0,4.039450477596829,148.65876347556787
10.1016/j.mseb.2004.01.006,ZrTiO4,"For the conventional method, regent grade oxides o <...> tep and peak deconvolution was done with JADE v.6.",solid-state,2,"['TiO2', 'ZrO2']","['O', 'Ti', 'Zr']",14,"[120.0, 850.0, 1400.0]","[24.0, 4.0, 4.0]",2.0,3.0,14.0,1400.0,32.0,0.10902197675122483,ZrTiO4,2.8427000000000002,-3.613995620555555,0.046840982916664005,4.817554599524885,280.0064201155993
10.1016/j.optmat.2004.02.019,Ca2MgSi2O7,The Photoluminescent phosphors were synthesized by <...>  1200 °C for 4 h and in a weak reduced atmosphere.,solid-state,6,"['4MgCO3-Mg(OH)2·5H2O', 'Dy2O3', 'SiO2', 'Nd2O3', 'CaCO3', 'Eu2O3']","['C', 'Ca', 'Dy', 'Eu', 'H', 'Mg', 'Nd', 'O', 'Si']",4,[],[2.0],6.0,9.0,4.0,,2.0,,Ca2MgSi2O7,4.467700000000001,-3.374635929583332,0.022590285555558,2.865338749063019,315.9899419845207
10.1016/j.optmat.2016.09.026,Y6MoO12,"Commercial powders of Y2O3 (99.999%, Stanford Mate <...> equation: (3-1/2x)Y2O3+1/2xYb2O3+MoO3=Y6-xYbxMoO12",solid-state,3,"['Y2O3', 'MoO3', 'Yb2O3']","['Mo', 'O', 'Y', 'Yb']",9,"[850.0, 900.0, 1550.0, 1500.0, 1400.0, 1200.0]",[],3.0,4.0,9.0,1550.0,,,Y6MoO12,2.1663,-3.360715905263158,0.21416933671052202,3.868536662069149,352.5657387131212
10.1016/S1090-7807(03)00159-9,LaAlO3,"The details of the synthesis of LaAlO3 are as foll <...> th quadrupolar parameters χ = 6.0 MHz, and η Q≈0 .",solid-state,2,"['La2O3', 'Al2O3']","['Al', 'La', 'O']",5,[1775.0],[2.0],2.0,3.0,5.0,1775.0,2.0,-0.3414491771772498,LaAlO3,3.7121,-3.722466562999999,0.0,6.529684685682409,108.7846540054093
10.1016/j.jcrysgro.2004.04.028,YMnO3,Thin films of hexagonal YMnO3 have been grown on ( <...> ms were observed by atomic force microscopy (AFM).,solid-state,2,"['Mn2O3', 'Y2O3']","['Mn', 'O', 'Y']",1,[],[],2.0,3.0,1.0,,,,YMnO3,0.0,-3.027483251919541,0.0,5.120548727866363,373.2740106140465
10.1016/j.jcrysgro.2003.10.023,KNbO3,Erbium-doped KNbO3 polycrystalline samples were pr <...> n Ar+ ion laser was used as the excitation source.,solid-state,2,"['K2CO3', 'Nb2O5']","['C', 'K', 'Nb', 'O']",5,"[120.0, 760.0]","[12.0, 4.0]",2.0,4.0,5.0,760.0,16.0,-0.8040772808035473,KNbO3,2.2934,-2.852127680450001,0.0,4.499799378518349,66.42558683114697
10.1016/S0040-6090(99)01098-6,Zn3In2O6,Thin films of indium-zinc oxide were deposited on  <...> d a density close to 80% of the theoretical value.,solid-state,2,"['In2O3', 'ZnO']","['In', 'O', 'Zn']",6,"[1100.0, 1350.0, 1230.0, 1150.0]","[144.0, 192.0]",2.0,3.0,6.0,1350.0,336.0,0.7045095257753561,Zn3In2O6,0.656099999999999,-1.847204738939393,0.036043589545453,5.968948409918063,580.7173133093517
10.1016/S0022-3093(02)01417-5,CsPO3,Cesium-metaphosphate (50 mol% Cs2O) base glass and <...> sed silica crucible was used to contain the melts.,solid-state,2,"['Cs2CO3', 'NH4H2PO4']","['C', 'Cs', 'H', 'N', 'O', 'P']",6,"[550.0, 900.0]",[2.0],2.0,6.0,6.0,900.0,2.0,-0.4355650582931494,CsPO3,5.422300000000001,-2.6739822593596063,0.0,3.793026488181845,371.02901781186864
10.1016/S0022-3093(02)01417-5,NaPO3,Cesium-metaphosphate (50 mol% Cs2O) base glass and <...> sed silica crucible was used to contain the melts.,solid-state,1,['(NaPO3)6'],"['Na', 'O', 'P']",6,"[550.0, 900.0]",[2.0],1.0,3.0,6.0,900.0,2.0,-1.027870887536426,NaPO3,5.1185,-2.645570333871101,0.0,2.728509392289949,372.31633924451404
10.1016/S0021-9614(03)00125-3,Na2Ti6O13,"The ternary oxides Na2Ti6O13 and Na2Ti3O7 were pre <...> ressed, and heat treated (approx. T = 1573 K, 1d).",solid-state,2,"['TiO2', 'Na2CO3']","['C', 'Na', 'O', 'Ti']",4,[],[],2.0,4.0,4.0,,,,Na2Ti6O13,2.916699999999999,-3.314977577512348,0.0,3.4998388252537183,256.7661482616155
10.1016/S0021-9614(03)00125-3,Na2Ti3O7,"The ternary oxides Na2Ti6O13 and Na2Ti3O7 were pre <...> ressed, and heat treated (approx. T = 1573 K, 1d).",solid-state,2,"['TiO2', 'Na2CO3']","['C', 'Na', 'O', 'Ti']",4,[],[],2.0,4.0,4.0,,,,Na2Ti3O7,2.9953000000000003,-3.160181039813217,0.0,3.456687956033042,289.7451538065769
10.1016/S0167-2738(01)00992-4,LiNiO2,"To produce LiNiO2, appropriate amounts of LiNO3 an <...> y method in order to identify the obtained phases.",solid-state,2,"['Ni(OH)2', 'LiNO3']","['H', 'Li', 'N', 'Ni', 'O']",4,[850.0],[],2.0,5.0,4.0,850.0,,,LiNiO2,0.018000000000000002,-1.497991299166667,0.0,4.635450955622343,104.92425290393659
10.1016/j.ssi.2004.02.006,LiNiO2,"For comparison purposes, several partially Fe-subs <...> l samples but #11 (the one synthesized at 800 °C).",solid-state,3,"['LiOH', 'NiO', 'Fe2O3']","['Fe', 'H', 'Li', 'Ni', 'O']",4,[],[],3.0,5.0,4.0,,,,LiNiO2,0.018000000000000002,-1.497991299166667,0.0,4.635450955622343,104.92425290393659
10.1016/S0038-1098(02)00016-9,Sr2CeO4,"In microwave synthesis experiments, the SrCO3 and  <...> re of 1287 °C with a high microwave heating rate .",solid-state,2,"['SrCO3', 'CeO2']","['C', 'Ce', 'O', 'Sr']",3,[],[],2.0,4.0,3.0,,,,Sr2CeO4,2.2243,-3.49213323142857,0.0,5.495843953065424,229.23921357119025
10.1016/S1293-2558(01)01167-0,Ba4Er3F17,"BaF2 and ErF3 (both Merck, 99.9%) were used as sta <...> s monochromatized using a curved graphite crystal.",solid-state,2,"['ErF3', 'BaF2']","['Ba', 'Er', 'F']",2,[],[],2.0,3.0,2.0,,,,Ba4Er3F17,6.4907,-4.338340205208333,0.00027132208332800005,6.214009734836265,734.3653596834589
10.1016/j.ssc.2003.09.012,SrAl2B2O7,"Powder samples of BaZr(BO3)2:Eu3+ and SrAl2B2O7:Eu <...>  900 °C for SrAl2B2O7:Eu3+, respectively, for 2 h.",solid-state,4,"['SrCO3', 'H3BO3', 'Al2O3', 'Eu2O3']","['Al', 'B', 'C', 'Eu', 'H', 'O', 'Sr']",5,"[176.0, 900.0, 1300.0]","[0.16666666666666666, 2.0]",4.0,7.0,5.0,1300.0,2.1666666666666665,0.27275922782864737,SrAl2B2O7,4.6876999999999995,-3.264373068194444,0.0,2.657331086935388,343.9404370798303
10.1016/j.solidstatesciences.2004.04.016,Bi6Mo2O15,Polycrystalline sample of 1.333 or 1.500Bi2O3:1MoO <...> ing again at the same temperature and time-length.,solid-state,2,"['Bi2O3', 'MoO3']","['Bi', 'Mo', 'O']",5,[630.0],[24.0],2.0,3.0,5.0,630.0,24.0,-0.9908471441926565,Bi6Mo2O15,2.6683,-1.821042355869566,0.000582877989081,7.612066977077191,1470.9588792549532
10.1016/S0378-7753(00)00399-2,LiCoO2,"LiCoO2-powder was synthesized by calcination of ca <...> lly, it was dried in air at about 100 °C for 24 h.",solid-state,2,"['Li2CO3', 'CoCO3']","['C', 'Co', 'Li', 'O']",9,"[400.0, 100.0]","[0.5, 5.0, 0.5, 24.0]",2.0,4.0,9.0,400.0,30.0,-0.7249577445015107,LiCoO2,0.6623,-1.745659770833334,0.0,5.121430775621985,31.733696867729034
10.1016/S0304-8853(01)00288-8,BaFe12O19,Barium hexaferrite powders were prepared using the <...> with an average particle size larger than 1000 nm.,solid-state,2,"['Fe2O3', 'BaCO3']","['Ba', 'C', 'Fe', 'O']",5,"[60.0, 1000.0, 675.0]","[48.0, 24.0, 1.0]",2.0,4.0,5.0,1000.0,73.0,-0.43673765716132407,BaFe12O19,1.2425,-1.7352961110937501,0.055359159999999005,5.011014687625418,736.6234424133885
10.1016/S0921-5093(00)01269-7,Gd3Fe5O12,The GIG (Gd3Fe5O12) powder was prepared by mixing  <...> d at 1300 °C for 8 h in air and cooled in furnace.,solid-state,2,"['Gd2O3', 'Fe2O3']","['Fe', 'Gd', 'O']",6,[1300.0],[2.0],2.0,3.0,6.0,1300.0,2.0,-0.5809225959276816,Gd3Fe5O12,0.0,-0.564802272750002,1.962909244874998,6.222349116993652,1006.5876028520842
10.1016/j.msea.2003.11.026,Al2NiO4,Powders of Ni2O3 (purity >99%) and γ-Al2O3 (purity <...>  Bragg peaks of respective phases in XRD patterns.,solid-state,2,"['Ni2O3', 'Al2O3']","['Al', 'Ni', 'O']",4,[],[],2.0,3.0,4.0,,,,Al2NiO4,3.205599999999999,-2.802741493571429,0.0,4.533626381964133,258.8135604925488
10.1016/S0921-4534(99)00591-2,BaCuO2,"First, the BaCuO2 component of the investigated pr <...> al prepared by a similar solid state preparation .",solid-state,2,"['CuO', 'BaCO3']","['Ba', 'C', 'Cu', 'O']",5,[920.0],[],2.0,4.0,5.0,920.0,,,BaCuO2,0.0,-1.99196457625,0.0,5.800540355348222,133.32989608560274
10.1016/S0921-4534(00)01563-X,La2CuO4,A series of La2CuO4+δ ([La]:[Cu]=2:1+x) samples wi <...> ce cooling down to room temperature was conducted.,solid-state,2,"['CuO', 'La2O3']","['Cu', 'La', 'O']",7,"[980.0, 1020.0, 1020.0]","[12.0, 72.0, 48.0]",2.0,3.0,7.0,1020.0,132.0,-0.20786172029770902,La2CuO4,0.0,-3.042022152857141,0.0,6.721571458851243,100.14132165586027
10.1016/S0921-4534(01)00081-8,BaCeO3,Starting materials included commercially prepared  <...> ed to avoid confusing the issue of dopant effects.,solid-state,2,"['CeO2', 'BaCO3']","['Ba', 'C', 'Ce', 'O']",1,[],[],2.0,4.0,1.0,,,,BaCeO3,2.2207,-3.589836753000001,0.0,6.272009404625958,344.64733173556965
10.1016/S0921-4534(01)00081-8,BaHfO3,Starting materials included commercially prepared  <...> ed to avoid confusing the issue of dopant effects.,solid-state,2,"['HfO2', 'BaCO3']","['Ba', 'C', 'Hf', 'O']",1,[],[],2.0,4.0,1.0,,,,BaHfO3,3.5394,-3.786714650999999,0.0,8.332451498508037,72.50319461578196
10.1016/S0921-4534(01)00926-1,La2CuO4,The precursor compound La2CuO4 was prepared by the <...> dicated that a single-phase compound was obtained.,solid-state,2,"['CuO', 'La2O3']","['Cu', 'La', 'O']",11,"[900.0, 900.0, 1000.0, 800.0]","[24.0, 36.0, 100.0, 116.0]",2.0,3.0,11.0,1000.0,276.0,0.5764859596554249,La2CuO4,0.0,-3.042022152857141,0.0,6.721571458851243,100.14132165586027
10.1016/s0925-4005(00)00642-0,Zn2SnO4,"To prepare Zn2SnO4, ZnO powder (Aldrich, 99.9%) an <...> between ZnO (or SnO2) and Zn2SnO4 after sintering.",solid-state,2,"['SnO2', 'ZnO']","['O', 'Sn', 'Zn']",4,[1000.0],"[12.0, 3.0]",2.0,3.0,4.0,1000.0,15.0,-0.8522729610518439,Zn2SnO4,0.8250999999999991,-1.909593755714286,0.016983739285715,6.390576451303078,162.93413001046156
10.1016/s0038-1098(02)00016-9,Sr2CeO4,"In microwave synthesis experiments, the SrCO3 and  <...> re of 1287 °C with a high microwave heating rate .",solid-state,2,"['SrCO3', 'CeO2']","['C', 'Ce', 'O', 'Sr']",3,[],[],2.0,4.0,3.0,,,,Sr2CeO4,2.2243,-3.49213323142857,0.0,5.495843953065424,229.23921357119025
10.1016/s0378-7753(99)00196-2,LiTi2O4,Li[Ti5/3Li1/3]O4 powder was prepared by heating a  <...> electrode specimen was dried for 6 h under vacuum.,solid-state,2,"['TiO2', 'LiOH·H2O']","['H', 'Li', 'O', 'Ti']",9,[850.0],"[24.0, 6.0]",2.0,4.0,9.0,850.0,30.0,-0.43728717779936055,LiTi2O4,0.0,-3.246210392142857,0.0,3.741150165568677,147.9579013849742
10.1016/j.mssp.2014.10.052,SrY2O4,To prepare SrY2O4 with various concentrations of e <...> e cooled to room temperature naturally (Figure 2).,solid-state,2,"['SrCO3', 'Y2O3']","['C', 'O', 'Sr', 'Y']",6,"[1000.0, 1350.0]","[2.0, 0.75, 3.0]",2.0,4.0,6.0,1350.0,5.75,-0.40119758720732934,SrY2O4,3.7035,-3.698782460357143,0.004161349464283,5.339589150916533,409.79199475584693
10.1016/j.ceramint.2012.11.102,BaTiO3,BT feedstock powder was obtained by crushing and s <...> y measured by helium pycnometry was 5725±1 kg m-3.,solid-state,2,"['TiO2', 'BaCO3']","['Ba', 'C', 'O', 'Ti']",1,[],[],2.0,4.0,1.0,,,,BaTiO3,2.2929999999999993,-3.492277977666666,0.0,5.905237274567591,65.57310741671338
10.1016/j.jeurceramsoc.2015.02.014,Y3Al5O12,"For YAG ceramics fabrication, the as-synthesized Y <...> ssed into pellets and then sintered under vacuum .",solid-state,2,"['Al2O3', 'Y2O3']","['Al', 'O', 'Y']",3,[],[],2.0,3.0,3.0,,,,Y3Al5O12,4.5762,-3.675374461249997,0.0,4.559870632408558,864.696418388932
10.1016/s0022-3093(02)01417-5,CsPO3,Cesium-metaphosphate (50 mol% Cs2O) base glass and <...> sed silica crucible was used to contain the melts.,solid-state,2,"['Cs2CO3', 'NH4H2PO4']","['C', 'Cs', 'H', 'N', 'O', 'P']",6,"[550.0, 900.0]",[2.0],2.0,6.0,6.0,900.0,2.0,-0.4355650582931494,CsPO3,5.422300000000001,-2.6739822593596063,0.0,3.793026488181845,371.02901781186864
10.1016/s0022-3093(02)01417-5,NaPO3,Cesium-metaphosphate (50 mol% Cs2O) base glass and <...> sed silica crucible was used to contain the melts.,solid-state,1,['(NaPO3)6'],"['Na', 'O', 'P']",6,"[550.0, 900.0]",[2.0],1.0,3.0,6.0,900.0,2.0,-1.027870887536426,NaPO3,5.1185,-2.645570333871101,0.0,2.728509392289949,372.31633924451404
10.1016/s0955-2219(03)00630-7,Li2ZrO3,Stoichiometric amounts of lithium carbonate (Li2CO <...> om the furnace and air-cooled to room temperature.,solid-state,2,"['Li2CO3', 'ZrO2']","['C', 'Li', 'O', 'Zr']",8,"[750.0, 1050.0, 900.0]","[20.0, 4.0]",2.0,4.0,8.0,1050.0,24.0,-0.39612984095298776,Li2ZrO3,3.7336,-3.040215971111112,0.0,4.210744562000371,120.75560586356808
10.1016/j.jeurceramsoc.2004.03.012,BaTiO3,BaTiO3 ceramics were prepared by using the raw mat <...> y change was calculated by the following equation:,solid-state,2,"['TiO2', 'BaCO3']","['Ba', 'C', 'O', 'Ti']",9,"[1000.0, 900.0, 150.0, 100.0]","[6.0, 0.5]",2.0,4.0,9.0,1000.0,6.5,-0.4295901477218946,BaTiO3,2.2929999999999993,-3.492277977666666,0.0,5.905237274567591,65.57310741671338
10.1016/j.jeurceramsoc.2012.02.003,Li6Si2O7,Powders of technical grade SiO2 (purity > 99.5%) a <...>  USA; Fraunhofer optical model) was about 5-10 μm.,solid-state,2,"['SiO2', 'Li2CO3']","['C', 'Li', 'O', 'Si']",5,"[800.0, 1550.0]","[1.0, 1.0]",2.0,4.0,5.0,1550.0,2.0,-0.35159622451617717,Li6Si2O7,4.995699999999999,-2.742996080333333,0.015091694999997001,2.352846176902928,296.1539555733623
10.1016/s0167-2738(01)00992-4,LiNiO2,"To produce LiNiO2, appropriate amounts of LiNO3 an <...> y method in order to identify the obtained phases.",solid-state,2,"['Ni(OH)2', 'LiNO3']","['H', 'Li', 'N', 'Ni', 'O']",4,[850.0],[],2.0,5.0,4.0,850.0,,,LiNiO2,0.018000000000000002,-1.497991299166667,0.0,4.635450955622343,104.92425290393659
10.1016/j.jeurceramsoc.2016.05.003,LaGaO3,"La2O3, CaO and Ga2O3 (Sigma Aldrich 99.99%) were u <...> n the fracture surface by linear intercept method.",solid-state,3,"['CaO', 'La2O3', 'Ga2O3']","['Ca', 'Ga', 'La', 'O']",6,"[1200.0, 1400.0]","[2.0, 12.0, 2.0, 12.0]",3.0,4.0,6.0,1400.0,28.0,-0.0944910363463284,LaGaO3,3.3483,-3.0979300295,0.03254940314286,6.9637120671375285,244.776697806021
10.1016/s0955-2219(02)00205-4,MgAl2O4,"The relative density, chemical composition and imp <...> ls during the mechanical powder preparation stage.",solid-state,2,"['MgO', 'Al2O3']","['Al', 'Mg', 'O']",2,[],[],2.0,3.0,2.0,,,,MgAl2O4,5.1095,-3.370001377142852,0.0,3.582135921104363,131.89768341011103
10.1016/s0022-3093(98)00811-4,Li2TeO3,"Reagent-grade β-TeO2, Cs2CO3, Nb2O5, Fe2O3, Li2CO3 <...> e identified by powder X-ray diffraction patterns.",solid-state,2,"['TeO2', 'Li2CO3']","['C', 'Li', 'O', 'Te']",7,[],[],2.0,4.0,7.0,,,,Li2TeO3,3.6349,-2.021365671805556,0.0,3.893618770821321,323.23583069311246
10.1016/s0022-3093(98)00811-4,ZrTe3O8,"Reagent-grade β-TeO2, Cs2CO3, Nb2O5, Fe2O3, Li2CO3 <...> e identified by powder X-ray diffraction patterns.",solid-state,2,"['TeO2', 'ZrO2']","['O', 'Te', 'Zr']",7,[],[],2.0,3.0,7.0,,,,ZrTe3O8,3.7385,-2.086251128541652,0.0,5.470353671888309,730.9775275266256
10.1016/s0022-3093(98)00811-4,HfTe3O8,"Reagent-grade β-TeO2, Cs2CO3, Nb2O5, Fe2O3, Li2CO3 <...> e identified by powder X-ray diffraction patterns.",solid-state,2,"['TeO2', 'HfO2']","['Hf', 'O', 'Te']",7,[],[],2.0,3.0,7.0,,,,HfTe3O8,3.8945,-2.146241022708333,0.0,6.362325348953718,719.601680110509
10.1016/s0022-3093(98)00811-4,Ag2TeO3,"Reagent-grade β-TeO2, Cs2CO3, Nb2O5, Fe2O3, Li2CO3 <...> e identified by powder X-ray diffraction patterns.",solid-state,2,"['TeO2', 'AgNO3']","['Ag', 'N', 'O', 'Te']",7,[],[],2.0,4.0,7.0,,,,Ag2TeO3,1.627299999999999,-0.9061985770833321,0.049155812222223004,6.658987119565562,390.34548632956637
10.1016/s1293-2558(01)01167-0,Ba4Er3F17,"BaF2 and ErF3 (both Merck, 99.9%) were used as sta <...> s monochromatized using a curved graphite crystal.",solid-state,2,"['ErF3', 'BaF2']","['Ba', 'Er', 'F']",2,[],[],2.0,3.0,2.0,,,,Ba4Er3F17,6.4907,-4.338340205208333,0.00027132208332800005,6.214009734836265,734.3653596834589
10.1016/j.jeurceramsoc.2016.02.023,BaZn2Si2O7,"For comparison, samples were prepared using powder <...> ers were milled in between the thermal treatments.",solid-state,3,"['SiO2', 'BaCO3', 'ZnO']","['Ba', 'C', 'O', 'Si', 'Zn']",5,[],[],3.0,5.0,5.0,,,,BaZn2Si2O7,3.3014,-2.856035180833333,0.0,4.125787687095038,351.21186259038654
10.1016/s0022-4596(02)00057-9,Sm3OsO7,The samples were prepared from chemically pure gra <...> re yielded a single phase. All products are black.,solid-state,3,"['Os', 'Sm2O3', 'O2O3']","['O', 'Os', 'Sm']",10,"[1000.0, 750.0, 950.0]",[48.0],3.0,3.0,10.0,1000.0,48.0,-0.152113050843886,Sm3OsO7,0.0,-3.134779229090907,0.0,8.390890295439636,298.1551816202899
10.1016/s0022-3697(00)00078-0,LaGaO3,LaGaO3 was prepared by solid state reaction of La2 <...> d mixture was heated for 3 days at 1350 °C in air.,solid-state,2,"['La2O3', 'Ga2O3']","['Ga', 'La', 'O']",2,[1350.0],[72.0],2.0,3.0,2.0,1350.0,72.0,-0.5429715577527711,LaGaO3,3.3483,-3.0979300295,0.03254940314286,6.9637120671375285,244.776697806021
10.1016/s0921-5107(02)00582-2,LiMn2O4,The LiMn2O4 cathode material was prepared by mixin <...> d using the Siemens Rietveld refinement procedure.,solid-state,2,"['LiOH', 'MnO2']","['H', 'Li', 'Mn', 'O']",8,"[470.0, 750.0]","[4.0, 12.0]",2.0,4.0,8.0,750.0,16.0,-0.6179334217580811,LiMn2O4,0.42689999999999906,-2.0681063427422,0.0,4.039450477596829,148.65876347556787
